corredor,nombre,x1,y1,x2,y2
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1185.0,2490.0,1195.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1090.0,2490.0,1185.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1060.0,2490.0,1090.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1090.0,2510.0,1165.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1005.0,2490.0,1060.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1725.0,2490.0,1770.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1725.0,2510.0,1770.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1715.0,2510.0,1725.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1715.0,2490.0,1725.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1690.0,2500.0,1705.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1665.0,2490.0,1705.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1705.0,2490.0,1715.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1665.0,2510.0,1675.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1675.0,2510.0,1715.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1675.0,2510.0,1690.0,2500.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1555.0,2510.0,1585.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1555.0,2490.0,1611.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1585.0,2510.0,1620.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1611.0,2490.0,1620.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1620.0,2510.0,1645.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1645.0,2510.0,1665.0,2510.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1620.0,2490.0,1645.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1645.0,2490.0,1665.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,20.0,2275.0,75.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,75.0,2275.0,135.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,20.0,2255.0,75.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,75.0,2255.0,135.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,895.0,2275.0,925.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,895.0,2255.0,925.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,135.0,2275.0,145.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,145.0,2275.0,185.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,135.0,2255.0,145.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,145.0,2255.0,185.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,865.0,2275.0,895.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,865.0,2255.0,895.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,740.0,2275.0,865.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,740.0,2255.0,865.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,185.0,2275.0,300.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,300.0,2275.0,315.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,185.0,2255.0,300.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,300.0,2255.0,315.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,485.0,2275.0,525.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,525.0,2275.0,540.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,485.0,2255.0,525.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,525.0,2255.0,540.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,860.0,2490.0,1005.0,2490.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,640.0,2470.0,670.0,2470.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,670.0,2470.0,700.0,2470.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1620.0,2255.0,1690.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1620.0,2275.0,1690.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1380.0,2275.0,1440.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1380.0,2255.0,1440.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1440.0,2275.0,1460.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1460.0,2275.0,1485.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1440.0,2255.0,1460.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1460.0,2255.0,1485.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1355.0,2275.0,1380.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1355.0,2255.0,1380.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1485.0,2275.0,1560.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1560.0,2275.0,1620.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1485.0,2255.0,1560.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1560.0,2255.0,1620.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1690.0,2275.0,1770.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1690.0,2255.0,1770.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,925.0,2275.0,975.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,925.0,2255.0,975.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,540.0,2255.0,560.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,560.0,2255.0,740.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,540.0,2275.0,560.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,560.0,2275.0,740.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,975.0,2275.0,1285.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1285.0,2275.0,1305.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,975.0,2255.0,1285.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1285.0,2255.0,1305.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1305.0,2275.0,1325.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1325.0,2275.0,1355.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1305.0,2255.0,1325.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1325.0,2255.0,1355.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,755.0,2040.0,790.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,755.0,2020.0,790.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,550.0,2040.0,655.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,550.0,2020.0,655.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,340.0,2040.0,370.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,20.0,2040.0,25.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,20.0,2060.0,25.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,520.0,2040.0,550.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,520.0,2020.0,550.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,420.0,2020.0,430.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,495.0,2030.0,510.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,510.0,2040.0,520.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,480.0,2020.0,520.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,480.0,2020.0,495.0,2030.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,280.0,2060.0,290.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,290.0,2060.0,320.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,235.0,2080.0,265.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,265.0,2060.0,280.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,225.0,2080.0,235.0,2080.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,225.0,2060.0,265.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,155.0,2020.0,255.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,155.0,2040.0,255.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,330.0,2000.0,340.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,255.0,2040.0,305.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,305.0,2040.0,320.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,130.0,2020.0,155.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,105.0,2000.0,130.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,130.0,2000.0,155.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,130.0,2040.0,155.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,105.0,2030.0,120.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,120.0,2040.0,130.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,90.0,2020.0,130.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,90.0,2020.0,105.0,2030.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,50.0,2060.0,80.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,80.0,2040.0,120.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,45.0,2040.0,75.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,75.0,2020.0,105.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,75.0,2020.0,90.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,420.0,2040.0,470.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,470.0,2040.0,510.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,430.0,2020.0,470.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,440.0,2000.0,470.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,470.0,2020.0,480.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,320.0,2040.0,330.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,330.0,2040.0,340.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,255.0,2020.0,340.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,340.0,2020.0,370.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,655.0,2040.0,700.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,700.0,2040.0,755.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,655.0,2020.0,700.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,700.0,2020.0,755.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,370.0,2040.0,395.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,395.0,2040.0,420.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,370.0,2020.0,395.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,395.0,2020.0,420.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,25.0,2060.0,35.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,35.0,2060.0,50.0,2060.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,25.0,2040.0,35.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,35.0,2040.0,45.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,155.0,2000.0,255.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,255.0,2000.0,330.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,340.0,2000.0,420.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,420.0,2000.0,440.0,2000.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1735.0,2040.0,1770.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1735.0,2020.0,1770.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1645.0,2040.0,1735.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1645.0,2020.0,1735.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1605.0,2040.0,1645.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1605.0,2020.0,1645.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1440.0,2040.0,1485.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1440.0,2020.0,1485.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1090.0,2040.0,1270.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1090.0,2020.0,1270.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,870.0,2040.0,885.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,870.0,2020.0,885.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1485.0,2040.0,1565.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1565.0,2040.0,1605.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1485.0,2020.0,1565.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1565.0,2020.0,1605.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1270.0,2040.0,1330.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1330.0,2040.0,1440.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1270.0,2020.0,1330.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,1330.0,2020.0,1440.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,885.0,2040.0,935.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,935.0,2040.0,1090.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,885.0,2020.0,935.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,935.0,2020.0,1090.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,790.0,2020.0,870.0,2020.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,790.0,2040.0,870.0,2040.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,315.0,2275.0,340.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,340.0,2275.0,485.0,2275.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,315.0,2255.0,340.0,2255.0
K-04-OH-ZW-CV_1,Chiguayante–La Leonera,340.0,2255.0,485.0,2255.0
K-06-EZ-TH_1,El Arenal–Mercado,220.0,560.0,310.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,220.0,580.0,310.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,310.0,560.0,445.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,310.0,580.0,445.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,565.0,580.0,690.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,565.0,560.0,690.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1040.0,580.0,1075.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1040.0,560.0,1075.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,955.0,580.0,985.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,985.0,580.0,1040.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,955.0,560.0,985.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,985.0,560.0,1040.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,690.0,580.0,805.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,805.0,580.0,955.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,690.0,560.0,805.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,805.0,560.0,955.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1075.0,580.0,1455.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1075.0,560.0,1455.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1660.0,580.0,1730.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1660.0,560.0,1730.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,445.0,560.0,565.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,445.0,580.0,565.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,455.0,270.0,465.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,455.0,250.0,465.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,380.0,270.0,410.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,380.0,250.0,410.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,410.0,270.0,435.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,435.0,270.0,455.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,410.0,250.0,435.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,435.0,250.0,455.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,20.0,270.0,220.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,220.0,270.0,380.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,20.0,250.0,220.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,220.0,250.0,380.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,20.0,580.0,45.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,45.0,580.0,65.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,20.0,560.0,45.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,45.0,560.0,65.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,65.0,560.0,85.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,85.0,560.0,220.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,65.0,580.0,85.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,85.0,580.0,220.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1455.0,580.0,1465.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1465.0,580.0,1485.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1455.0,560.0,1465.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1465.0,560.0,1485.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1485.0,580.0,1505.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1505.0,580.0,1660.0,580.0
K-06-EZ-TH_1,El Arenal–Mercado,1485.0,560.0,1505.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1505.0,560.0,1660.0,560.0
K-06-EZ-TH_1,El Arenal–Mercado,1625.0,400.0,1635.0,410.0
K-06-EZ-TH_1,El Arenal–Mercado,1415.0,410.0,1525.0,410.0
K-06-EZ-TH_1,El Arenal–Mercado,1525.0,410.0,1546.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1335.0,410.0,1415.0,410.0
K-06-EZ-TH_1,El Arenal–Mercado,1339.0,390.0,1415.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1546.0,390.0,1555.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1555.0,390.0,1590.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1320.0,370.0,1339.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1635.0,410.0,1665.0,440.0
K-06-EZ-TH_1,El Arenal–Mercado,1575.0,370.0,1595.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1595.0,370.0,1625.0,400.0
K-06-EZ-TH_1,El Arenal–Mercado,865.0,250.0,895.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,865.0,270.0,895.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,660.0,270.0,670.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,660.0,250.0,670.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1235.0,310.0,1254.0,361.0
K-06-EZ-TH_1,El Arenal–Mercado,1235.0,310.0,1260.0,335.0
K-06-EZ-TH_1,El Arenal–Mercado,1260.0,335.0,1335.0,410.0
K-06-EZ-TH_1,El Arenal–Mercado,1009.0,290.0,861.0,438.0
K-06-EZ-TH_1,El Arenal–Mercado,1055.0,290.0,1009.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1575.0,350.0,1595.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1415.0,310.0,1530.0,310.0
K-06-EZ-TH_1,El Arenal–Mercado,1530.0,310.0,1550.0,330.0
K-06-EZ-TH_1,El Arenal–Mercado,1550.0,330.0,1570.0,350.0
K-06-EZ-TH_1,El Arenal–Mercado,1570.0,350.0,1575.0,350.0
K-06-EZ-TH_1,El Arenal–Mercado,1300.0,350.0,1320.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1280.0,330.0,1300.0,350.0
K-06-EZ-TH_1,El Arenal–Mercado,1260.0,310.0,1280.0,330.0
K-06-EZ-TH_1,El Arenal–Mercado,1240.0,290.0,1260.0,310.0
K-06-EZ-TH_1,El Arenal–Mercado,1215.0,290.0,1235.0,310.0
K-06-EZ-TH_1,El Arenal–Mercado,1215.0,290.0,1240.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1150.0,250.0,1190.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1705.0,290.0,1730.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1675.0,290.0,1700.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1700.0,290.0,1705.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1615.0,290.0,1645.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1600.0,290.0,1615.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1575.0,290.0,1600.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1645.0,290.0,1660.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1660.0,290.0,1675.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1565.0,290.0,1575.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1560.0,260.0,1575.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1545.0,250.0,1560.0,260.0
K-06-EZ-TH_1,El Arenal–Mercado,1535.0,270.0,1575.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1535.0,250.0,1545.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1575.0,270.0,1595.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1595.0,270.0,1615.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1545.0,250.0,1590.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1590.0,250.0,1615.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1615.0,270.0,1635.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1615.0,250.0,1635.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1190.0,290.0,1200.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1200.0,290.0,1215.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1290.0,250.0,1535.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1310.0,270.0,1535.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1265.0,280.0,1280.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1280.0,290.0,1565.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1255.0,260.0,1270.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1270.0,250.0,1290.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1250.0,270.0,1265.0,280.0
K-06-EZ-TH_1,El Arenal–Mercado,1190.0,270.0,1240.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1240.0,270.0,1255.0,260.0
K-06-EZ-TH_1,El Arenal–Mercado,1240.0,270.0,1250.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1130.0,290.0,1055.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1130.0,290.0,1180.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1180.0,290.0,1190.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1165.0,280.0,1180.0,290.0
K-06-EZ-TH_1,El Arenal–Mercado,1150.0,270.0,1190.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1150.0,270.0,1165.0,280.0
K-06-EZ-TH_1,El Arenal–Mercado,1125.0,260.0,1140.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1140.0,270.0,1150.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1110.0,250.0,1150.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1110.0,250.0,1125.0,260.0
K-06-EZ-TH_1,El Arenal–Mercado,1030.0,270.0,1060.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1060.0,270.0,1100.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1100.0,270.0,1140.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1030.0,250.0,1100.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1100.0,250.0,1110.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,895.0,250.0,920.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,920.0,250.0,1030.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,895.0,270.0,920.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,920.0,270.0,1030.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,465.0,270.0,660.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,465.0,250.0,660.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1280.0,330.0,1300.0,330.0
K-06-EZ-TH_1,El Arenal–Mercado,1300.0,330.0,1415.0,330.0
K-06-EZ-TH_1,El Arenal–Mercado,1260.0,310.0,1280.0,310.0
K-06-EZ-TH_1,El Arenal–Mercado,1280.0,310.0,1415.0,310.0
K-06-EZ-TH_1,El Arenal–Mercado,1300.0,350.0,1320.0,350.0
K-06-EZ-TH_1,El Arenal–Mercado,1320.0,350.0,1415.0,350.0
